UserID,UserName,Age,Gender,Email,Total_Courses_Enrolled,Enrollment_Frequency_Days,Preferred_Category,Preferred_Level,Avg_Spending_Per_Learner,Diversity_Score,Learning_Depth_Index,Assigned_Segment
U00972,dross,27,Female,juanthomas@gmail.com,4,51.0,Artificial Intelligence,Beginner,147.82999999999998,4,0.75,2
U00973,robertsnicolas,22,Male,mark15@yahoo.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U00974,qcraig,31,Male,stephensonelizabeth@yahoo.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U00975,kroman,35,Female,jrobinson@hotmail.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U00976,johnsonchristopher,30,Male,lynchnorma@gmail.com,12,27.818181818181817,Business,Advanced,121.88583333333334,9,0.25,1
U00977,mrubio,33,Female,birdjeanette@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U00978,hgonzalez,18,Male,sherrypalmer@gmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U00979,berryjohn,16,Female,richard23@hotmail.com,3,169.0,Cybersecurity,Beginner,0.0,3,0.6666666666666666,2
U00980,oliverwayne,17,Male,fdavis@yahoo.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U00981,vbryant,34,Male,zachary79@yahoo.com,13,29.166666666666668,Artificial Intelligence,Advanced,110.55461538461537,9,0.15384615384615385,1
U00982,austinandrea,27,Female,gmontoya@outlook.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U00983,richardrhodes,26,Female,thomasperry@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U00984,ilambert,27,Male,hhall@outlook.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U00985,sara25,21,Male,sara90@hotmail.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U00986,crystalharris,25,Male,davidmartin@outlook.com,2,283.0,Cybersecurity,Advanced,0.0,1,0.5,0
U00987,jonathanhanson,27,Female,melissa05@gmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U00988,haley70,21,Female,adouglas@yahoo.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U00989,dillonmatthew,26,Male,dbrewer@yahoo.com,12,30.818181818181817,Business,Advanced,82.80166666666666,9,0.25,1
U00990,nunezsandra,20,Male,hallcarl@outlook.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U00991,fernandezkristen,30,Male,stephanieyork@gmail.com,1,0.0,Artificial Intelligence,Intermediate,89.59,1,0.0,3
U00992,achase,22,Female,pdean@outlook.com,4,74.0,Business,Advanced,238.0775,4,0.25,0
U00993,jamesarnold,17,Male,crystalblankenship@outlook.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U00994,chaneyjeremy,29,Female,hannah24@gmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U00995,yholloway,27,Female,victoriawelch@hotmail.com,2,125.0,Cybersecurity,Advanced,0.0,2,0.5,0
U00996,jon28,24,Male,myersanna@gmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U00997,vmyers,34,Female,edwardbarrera@outlook.com,15,21.357142857142858,Design,Advanced,30.699333333333335,8,0.26666666666666666,1
U00998,brendarogers,18,Male,mckayandrea@gmail.com,2,32.0,Data Science,Beginner,163.995,2,0.5,2
U00999,tshaffer,33,Female,reedjeffrey@outlook.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U01000,tara10,16,Female,matthewserrano@gmail.com,12,28.454545454545453,Machine Learning,Advanced,95.95166666666665,7,0.16666666666666666,1
U01001,matthewrobertson,18,Male,briannaalvarado@yahoo.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U01002,paul47,19,Male,sara84@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01003,james19,35,Male,cameron98@hotmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01004,albertbell,16,Female,rachel22@yahoo.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U01005,zshelton,19,Male,eric88@hotmail.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01006,youngcolleen,19,Male,shannonmiller@yahoo.com,2,197.0,Programming,Advanced,18.945,2,0.0,0
U01007,thompsonalicia,30,Male,maldonadopaul@gmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U01008,julie04,18,Male,enewton@outlook.com,2,139.0,Data Science,Beginner,0.0,2,0.5,2
U01009,jessicamorrow,15,Female,narnold@hotmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U01010,staceybrown,35,Female,matthewlawrence@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01011,uarnold,18,Male,ginabenitez@gmail.com,1,0.0,Artificial Intelligence,Beginner,248.1,1,1.0,2
U01012,aolson,35,Female,kimberlylong@gmail.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U01013,pcook,22,Male,kimberly96@yahoo.com,3,60.5,Business,Advanced,99.85666666666667,3,0.3333333333333333,0
U01014,jessicalong,17,Male,stevenperez@yahoo.com,3,148.5,Artificial Intelligence,Advanced,0.0,3,0.3333333333333333,0
U01015,coledennis,29,Male,browndavid@outlook.com,15,24.642857142857142,Data Science,Intermediate,79.52266666666667,9,0.2,1
U01016,nwright,27,Female,sandovalnorma@yahoo.com,2,58.0,Finance,Advanced,28.66,2,0.0,0
U01017,dhernandez,21,Female,tylermartin@gmail.com,2,43.0,Business,Beginner,305.53499999999997,1,0.5,2
U01018,shannonrobertson,23,Female,sarasparks@yahoo.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U01019,monique55,27,Male,rossashley@gmail.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U01020,vwhitehead,28,Male,shannonsparks@gmail.com,12,26.90909090909091,Artificial Intelligence,Intermediate,97.42916666666666,9,0.25,1
U01021,richardmendez,29,Female,wernerleon@yahoo.com,2,134.0,Design,Beginner,0.0,2,1.0,2
U01022,butlerjessica,17,Male,lisa97@gmail.com,13,28.583333333333332,Web Development,Intermediate,66.86923076923077,10,0.38461538461538464,1
U01023,eford,18,Male,david19@outlook.com,2,57.0,Cybersecurity,Beginner,0.0,2,0.5,2
U01024,yandersen,17,Female,fmeyer@hotmail.com,3,93.0,Digital Marketing,Advanced,162.64000000000001,2,0.3333333333333333,0
U01025,tyronepham,34,Male,loriyoung@outlook.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U01026,montescrystal,33,Female,ayalaariana@outlook.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U01027,candice51,32,Male,tinastevens@gmail.com,2,96.0,Programming,Beginner,0.0,2,1.0,2
U01028,gchapman,23,Female,tammy34@hotmail.com,2,192.0,Programming,Beginner,163.995,2,1.0,2
U01029,mooneyjoseph,15,Male,samantha60@outlook.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01030,jkennedy,23,Female,jonesalexandra@outlook.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U01031,vasquezsarah,15,Male,ocurry@hotmail.com,13,25.833333333333332,Design,Advanced,118.41384615384617,8,0.3076923076923077,1
U01032,brownvanessa,16,Male,kathleenjones@yahoo.com,14,24.0,Marketing,Advanced,99.255,10,0.42857142857142855,1
U01033,dsampson,30,Male,xsingleton@outlook.com,13,28.916666666666668,Business,Advanced,140.80769230769232,7,0.38461538461538464,1
U01034,thomas88,18,Female,michael37@gmail.com,12,26.727272727272727,Finance,Advanced,12.4225,7,0.3333333333333333,1
U01035,robert02,33,Male,vmueller@hotmail.com,3,111.0,Business,Advanced,257.6566666666667,2,0.3333333333333333,0
U01036,johnwatson,35,Male,cheryl57@hotmail.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U01037,jeremy46,32,Female,wyatt99@gmail.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U01038,tanya50,33,Male,lunajuan@hotmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U01039,zellis,21,Female,misty82@gmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U01040,ecook,21,Female,gamblejames@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U01041,nortontiffany,23,Female,karen17@yahoo.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01042,xjohnson,26,Male,ashleymcbride@outlook.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U01043,howardtammie,19,Female,devinanderson@outlook.com,4,67.66666666666667,Web Development,Advanced,14.33,3,0.25,0
U01044,kwhite,31,Female,jeffreybell@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01045,brandonperkins,32,Female,jamescastro@yahoo.com,2,179.0,Data Science,Beginner,0.0,2,0.5,2
U01046,ijordan,28,Female,zgray@hotmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U01047,sarah46,29,Female,vlawson@hotmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U01048,hwilliams,16,Female,vazquezsusan@outlook.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U01049,sramirez,34,Male,danielle21@outlook.com,2,119.0,Data Science,Beginner,0.0,1,0.5,2
U01050,charlotte36,25,Female,cameron97@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01051,fmanning,18,Female,whitneysarah@gmail.com,2,35.0,Design,Advanced,0.0,2,0.0,0
U01052,villakenneth,22,Female,franklinmichelle@outlook.com,2,186.0,Design,Beginner,0.0,2,0.5,2
U01053,gonzalesmatthew,26,Female,thomaslivingston@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01054,jason85,20,Female,jacqueline31@yahoo.com,2,206.0,Design,Advanced,0.0,2,0.0,0
U01055,gloria53,22,Female,xcasey@outlook.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U01056,heather91,15,Male,pruittmichael@hotmail.com,2,218.0,Cybersecurity,Advanced,0.39,2,0.0,0
U01057,mcdowellaudrey,33,Male,richardsonangela@gmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U01058,jon17,34,Female,alandavis@gmail.com,2,137.0,Cybersecurity,Advanced,303.325,2,0.0,0
U01059,john53,30,Male,sandraswanson@hotmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U01060,edwin85,34,Female,caitlyn34@outlook.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01061,akemp,22,Female,shelby47@outlook.com,2,102.0,Project Management,Beginner,171.305,1,0.5,2
U01062,kellerkaren,22,Female,rebeccawilliams@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01063,djones,31,Female,qhernandez@gmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01064,nfields,26,Female,mstokes@gmail.com,2,166.0,Business,Advanced,243.96,2,0.5,0
U01065,stewartdavid,15,Male,bcallahan@gmail.com,4,99.0,Business,Advanced,81.9975,4,0.5,0
U01066,jennifer14,19,Female,kgonzalez@hotmail.com,12,31.454545454545453,Data Science,Advanced,80.84750000000001,7,0.3333333333333333,1
U01067,kcurry,17,Male,davidwhite@hotmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01068,amercer,32,Female,annetteshaffer@gmail.com,2,132.0,Cybersecurity,Beginner,0.0,2,0.5,2
U01069,jonyoung,35,Male,travis38@yahoo.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U01070,mark45,32,Male,hannahpaul@yahoo.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U01071,stonecheryl,19,Female,lauramcneil@hotmail.com,2,310.0,Business,Advanced,248.72,2,0.5,0
U01072,monica52,32,Male,cshields@yahoo.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U01073,kristinrivera,23,Male,eingram@gmail.com,2,93.0,Design,Advanced,374.325,2,0.5,0
U01074,dfoster,26,Female,robinsondouglas@gmail.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U01075,rachel61,17,Male,alvaradochristopher@gmail.com,2,241.0,Artificial Intelligence,Beginner,245.45,2,1.0,2
U01076,michaelcarr,20,Male,christina08@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01077,morenosarah,24,Female,markrose@outlook.com,2,84.0,Artificial Intelligence,Beginner,245.45,2,1.0,2
U01078,daniel49,27,Male,herreralinda@hotmail.com,2,107.0,Design,Advanced,0.0,2,0.0,0
U01079,jeffreyallen,21,Male,buckkevin@gmail.com,13,26.5,Machine Learning,Advanced,2.914615384615385,7,0.38461538461538464,1
U01080,ashley40,30,Female,tanya13@gmail.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U01081,unewman,26,Female,brianbush@gmail.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U01082,harristimothy,25,Male,efranklin@yahoo.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U01083,markmoore,29,Male,morgan59@gmail.com,15,24.714285714285715,Data Science,Advanced,118.636,11,0.2,1
U01084,pwright,24,Male,lwilson@yahoo.com,13,24.5,Artificial Intelligence,Beginner,166.59846153846155,8,0.5384615384615384,1
U01085,bmosley,26,Female,mistygould@gmail.com,2,241.0,Finance,Intermediate,59.52,2,0.0,3
U01086,zhensley,29,Female,cford@hotmail.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U01087,colerobert,19,Male,khughes@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U01088,paigeryan,21,Male,shaffersabrina@hotmail.com,2,253.0,Cybersecurity,Advanced,225.79,2,0.0,0
U01089,stewartdrew,17,Female,blackmark@outlook.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U01090,lhubbard,25,Female,kimhayes@hotmail.com,2,60.0,Digital Marketing,Intermediate,0.0,2,0.0,3
U01091,lisa81,29,Female,michelle24@outlook.com,2,35.0,Machine Learning,Intermediate,0.0,2,0.0,3
U01092,ureese,34,Female,mikeroberts@gmail.com,15,23.285714285714285,Artificial Intelligence,Beginner,141.31066666666666,9,0.4,1
U01093,vharris,23,Female,bshields@outlook.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01094,davidmolina,30,Male,mark40@hotmail.com,2,259.0,Business,Beginner,142.525,2,0.5,2
U01095,kathleenrios,21,Female,floydmelanie@gmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U01096,karen44,18,Male,ellisteresa@hotmail.com,16,23.2,Finance,Advanced,48.1075,7,0.3125,1
U01097,aaronhinton,29,Female,debra95@yahoo.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01098,robert85,17,Female,xbarker@yahoo.com,4,86.33333333333333,Business,Advanced,295.4375,3,0.25,0
U01099,joyweaver,35,Female,escott@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01100,zparrish,24,Female,sanchezamber@gmail.com,3,61.0,Cybersecurity,Advanced,0.0,3,0.3333333333333333,0
U01101,nicole06,33,Male,aprilwoodard@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01102,brian27,23,Female,meghangreen@outlook.com,2,98.0,Cybersecurity,Advanced,138.185,2,0.5,0
U01103,ywheeler,22,Male,michellewhitney@yahoo.com,4,37.0,Business,Advanced,98.565,4,0.0,0
U01104,russellbryant,29,Male,marshjohn@hotmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U01105,brownsusan,27,Male,wbailey@hotmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U01106,johnsjulie,31,Male,christopherbrown@outlook.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U01107,chris50,30,Female,robynsmith@gmail.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U01108,stoneandrew,16,Male,smithchristopher@hotmail.com,4,71.33333333333333,Artificial Intelligence,Beginner,69.0925,4,0.5,2
U01109,christopher92,24,Female,hallcrystal@outlook.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01110,garrettbrandi,23,Female,kenneth82@outlook.com,2,182.0,Web Development,Advanced,18.945,1,0.0,0
U01111,fitzgeraldmarie,31,Male,ericmoore@outlook.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U01112,brownbrian,24,Female,christopherpreston@hotmail.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U01113,gdavis,22,Female,angiemccann@gmail.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U01114,ericksonedward,32,Male,qchang@gmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01115,nmartinez,18,Male,badams@yahoo.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U01116,wgomez,21,Female,chad64@yahoo.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U01117,brian45,23,Female,ajones@hotmail.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U01118,elliottjoseph,31,Male,davidtaylor@outlook.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01119,bswanson,17,Female,erica19@hotmail.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U01120,ashleymarshall,35,Female,paul48@yahoo.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U01121,qmcintyre,20,Male,fbrown@yahoo.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U01122,kathrynsutton,29,Female,medwards@yahoo.com,2,46.0,Digital Marketing,Advanced,106.195,1,0.5,0
U01123,garzamichael,29,Female,kimberly19@outlook.com,15,22.785714285714285,Design,Beginner,114.68399999999998,10,0.4666666666666667,1
U01124,vgill,30,Female,richardpaul@hotmail.com,3,47.0,Design,Advanced,114.20333333333333,3,0.0,0
U01125,sandracruz,32,Female,judyowen@hotmail.com,2,55.0,Business,Advanced,0.0,2,0.0,0
U01126,xdaniels,15,Male,gregoryhess@outlook.com,2,54.0,Marketing,Beginner,0.0,2,0.5,2
U01127,amanda40,28,Female,rebecca93@hotmail.com,3,28.0,Design,Intermediate,39.68,3,0.0,3
U01128,vthompson,31,Female,castillojohn@gmail.com,2,0.0,Finance,Beginner,0.0,2,0.5,2
U01129,robertvillegas,28,Female,briana87@gmail.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U01130,calebmclaughlin,28,Male,gabriel37@hotmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U01131,jmartinez,25,Male,kimberly80@gmail.com,3,99.0,Design,Advanced,0.26,3,0.3333333333333333,0
U01132,sandrabrown,27,Female,bruceevans@yahoo.com,4,66.0,Artificial Intelligence,Beginner,106.36,3,0.5,2
U01133,mlee,35,Female,robertsalexander@outlook.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U01134,cameron67,19,Female,martinezronald@gmail.com,3,49.0,Cybersecurity,Advanced,0.0,3,0.3333333333333333,0
U01135,joseph79,22,Male,ytaylor@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01136,carlmcclain,35,Male,lisabrown@hotmail.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U01137,jacobkerr,28,Female,johngray@gmail.com,2,35.0,Business,Advanced,243.96,2,0.5,0
U01138,xrowland,22,Female,flemingchelsea@hotmail.com,1,0.0,Artificial Intelligence,Intermediate,89.59,1,0.0,3
U01139,corey88,22,Female,wjohnson@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01140,matthew95,29,Female,hunter59@outlook.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01141,montoyabenjamin,17,Female,bellkaren@yahoo.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U01142,monicastevenson,27,Male,donaldcollier@gmail.com,2,15.0,Machine Learning,Advanced,0.0,2,0.5,0
U01143,michealwhite,31,Male,reneehenderson@yahoo.com,14,22.923076923076923,Artificial Intelligence,Intermediate,72.72785714285715,10,0.14285714285714285,1
U01144,fsanders,29,Female,wevans@yahoo.com,2,60.0,Data Science,Advanced,173.355,2,0.0,0
U01145,hfields,15,Female,colewright@yahoo.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U01146,ibrown,15,Male,adamsteresa@gmail.com,13,26.75,Machine Learning,Advanced,13.701538461538462,9,0.3076923076923077,1
U01147,wendy58,15,Male,dwhite@outlook.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U01148,michaela68,28,Male,katie01@hotmail.com,2,55.0,Cybersecurity,Advanced,0.0,2,0.0,0
U01149,jbrown,26,Female,meganhuffman@outlook.com,4,62.0,Business,Beginner,315.96750000000003,3,0.5,2
U01150,nicholeellis,20,Male,kayla32@yahoo.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U01151,jjimenez,28,Female,craig42@yahoo.com,14,27.23076923076923,Business,Beginner,77.51142857142858,8,0.42857142857142855,1
U01152,penalisa,34,Male,mark00@hotmail.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U01153,stevenbarron,15,Female,amy11@hotmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U01154,joanna92,24,Male,jonesjasmine@hotmail.com,2,57.0,Digital Marketing,Advanced,0.0,2,0.5,0
U01155,juan00,32,Female,derrickscott@outlook.com,4,50.666666666666664,Cybersecurity,Advanced,53.0975,4,0.0,0
U01156,roblesjeremy,30,Male,lauriedavies@hotmail.com,2,7.0,Business,Advanced,0.0,2,0.5,0
U01157,elizabeth72,31,Female,pruittshannon@gmail.com,4,76.33333333333333,Business,Advanced,121.98,4,0.0,0
U01158,zachary52,35,Male,mathiskevin@hotmail.com,12,30.181818181818183,Cybersecurity,Beginner,101.16083333333331,10,0.5,1
U01159,marissaherrera,26,Female,cyu@hotmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U01160,jbrewer,15,Female,steven39@gmail.com,4,43.666666666666664,Digital Marketing,Advanced,66.5625,4,0.5,0
U01161,owensteresa,33,Male,melissa33@outlook.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U01162,jacksonspencer,19,Female,suedavila@yahoo.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U01163,melissabrown,24,Male,johnross@yahoo.com,13,24.583333333333332,Design,Advanced,132.30307692307693,4,0.3076923076923077,1
U01164,estone,25,Female,rhondawallace@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01165,janice83,24,Male,annette68@hotmail.com,2,11.0,Data Science,Advanced,173.355,2,0.0,0
U01166,gcantu,21,Male,freemandaniel@hotmail.com,2,11.0,Business,Advanced,142.525,2,0.5,0
U01167,manuelmcdowell,16,Female,maria23@yahoo.com,11,24.4,Web Development,Advanced,58.69909090909091,9,0.09090909090909091,1
U01168,dawn22,27,Female,jimenezlori@gmail.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U01169,monicasantos,31,Female,gonzalesashlee@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U01170,dwashington,27,Female,ycoffey@yahoo.com,14,25.53846153846154,Artificial Intelligence,Advanced,195.6457142857143,8,0.35714285714285715,1
U01171,smayo,19,Male,fkemp@outlook.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U01172,todd75,30,Male,jerryhall@hotmail.com,3,45.5,Artificial Intelligence,Intermediate,100.66000000000001,3,0.0,3
U01173,cwheeler,26,Female,oward@yahoo.com,3,96.5,Business,Advanced,115.57,3,0.0,0
U01174,denise08,15,Female,karen98@outlook.com,1,0.0,Artificial Intelligence,Intermediate,89.59,1,0.0,3
U01175,melissa04,20,Female,april94@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01176,hooverrobert,20,Male,johngross@yahoo.com,3,103.5,Artificial Intelligence,Beginner,0.0,3,0.6666666666666666,2
U01177,keith32,16,Male,katienelson@outlook.com,13,29.0,Finance,Beginner,41.45076923076923,9,0.46153846153846156,1
U01178,michaelholden,21,Female,patriciaallen@yahoo.com,2,89.0,Cybersecurity,Beginner,0.0,2,0.5,2
U01179,alan43,31,Female,qprice@gmail.com,2,229.0,Artificial Intelligence,Advanced,297.405,2,0.5,0
U01180,crawfordcarol,18,Male,brandon16@yahoo.com,13,26.166666666666668,Data Science,Advanced,131.3530769230769,10,0.23076923076923078,1
U01181,zgonzalez,27,Female,dawn03@gmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01182,masoncynthia,25,Female,charlesmurray@outlook.com,3,27.0,Business,Advanced,127.77999999999999,3,0.3333333333333333,0
U01183,rogeradams,21,Female,iking@outlook.com,2,179.0,Finance,Advanced,0.0,2,0.5,0
U01184,lopezmackenzie,31,Male,mcculloughtaylor@gmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U01185,kdavis,28,Male,cherrykristen@gmail.com,2,31.0,Cybersecurity,Advanced,335.315,2,0.0,0
U01186,ronaldjohnson,34,Male,amandaerickson@hotmail.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U01187,zvasquez,35,Female,timothy34@gmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U01188,hudsonmelinda,24,Male,schmittleslie@hotmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U01189,keaton,28,Male,donna01@gmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
